p_name,Task,Gender,Accuracy,AOI,Time (ms after epoch),dwell_duration,phase_number
P102,1,M,1,Understanding,1.56E+12,437,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,2,1
P102,1,M,1,Understanding,1.56E+12,623,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,3,1
P102,1,M,1,Understanding,1.56E+12,868,1
P102,1,M,1,Editing,1.56E+12,176,1
P102,1,M,1,Understanding,1.56E+12,304,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,3,1
P102,1,M,1,Understanding,1.56E+12,8406,1
P102,1,M,1,Editing,1.56E+12,1079,1
P102,1,M,1,Understanding,1.56E+12,647,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,401,1
P102,1,M,1,Editing,1.56E+12,128,1
P102,1,M,1,Understanding,1.56E+12,4352,1
P102,1,M,1,Editing,1.56E+12,471,1
P102,1,M,1,Understanding,1.56E+12,1062,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,379,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,548,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,235,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,6581,1
P102,1,M,1,Understanding,1.56E+12,1274,1
P102,1,M,1,Inspection,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,1071,1
P102,1,M,1,Inspection,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,1194,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,5,1
P102,1,M,1,Understanding,1.56E+12,6587,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,2023,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,1477,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,4,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,1550,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,588,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,10,1
P102,1,M,1,Understanding,1.56E+12,4263,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,57,1
P102,1,M,1,Inspection,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,362,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,1650,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,758,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,136,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,13438,1
P102,1,M,1,Understanding,1.56E+12,3206,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,57,1
P102,1,M,1,Inspection,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,499,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,1281,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,576,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,2395,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,413,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,3374,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,54,1
P102,1,M,1,Inspection,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,387,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,9377,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,38,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,1218,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,34,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,5446,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,201,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,5,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,755,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,375,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,618,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,3,1
P102,1,M,1,Understanding,1.56E+12,293,1
P102,1,M,1,Editing,1.56E+12,232,1
P102,1,M,1,Understanding,1.56E+12,969,1
P102,1,M,1,Editing,1.56E+12,333,1
P102,1,M,1,Understanding,1.56E+12,659,1
P102,1,M,1,Editing,1.56E+12,1728,1
P102,1,M,1,Understanding,1.56E+12,373,1
P102,1,M,1,Editing,1.56E+12,843,1
P102,1,M,1,Understanding,1.56E+12,263,1
P102,1,M,1,Editing,1.56E+12,385,1
P102,1,M,1,Understanding,1.56E+12,560,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,1527,1
P102,1,M,1,Editing,1.56E+12,4644,1
P102,1,M,1,Understanding,1.56E+12,380,1
P102,1,M,1,Understanding,1.56E+12,407,1
P102,1,M,1,Understanding,1.56E+12,202,1
P102,1,M,1,Understanding,1.56E+12,901,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,5,1
P102,1,M,1,Understanding,1.56E+12,522,1
P102,1,M,1,Understanding,1.56E+12,1651,1
P102,1,M,1,Inspection,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,5903,1
P102,1,M,1,Inspection,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,2845,1
P102,1,M,1,Inspection,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,779,1
P102,1,M,1,Editing,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,6,1
P102,1,M,1,Understanding,1.56E+12,4793,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,2439,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,249,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,278,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,2881,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,1339,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,405,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,224,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,224,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,128,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,9465,1
P102,1,M,1,Inspection,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,1583,1
P102,1,M,1,Inspection,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,583,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,2066,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,358,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,177,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,184,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,175,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,169,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,160,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,2634,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,861,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,232,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,184,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,208,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,1185,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,200,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,519,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,2808,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,3362,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,471,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,232,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,176,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,3250,1
P102,1,M,1,Understanding,1.56E+12,1892,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,494,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,630,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,601,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,345,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,936,1
P102,1,M,1,Navigation,1.56E+12,1,1
P102,1,M,1,Understanding,1.56E+12,4091,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1792,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,969,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,10,2
P102,1,M,1,Understanding,1.56E+12,128,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,6,2
P102,1,M,1,Understanding,1.56E+12,1019,2
P102,1,M,1,Understanding,1.56E+12,1231,2
P102,1,M,1,Editing,1.56E+12,1336,2
P102,1,M,1,Understanding,1.56E+12,175,2
P102,1,M,1,Understanding,1.56E+12,11,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,16,2
P102,1,M,1,Editing,1.56E+12,1711,2
P102,1,M,1,Understanding,1.56E+12,6,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,4,2
P102,1,M,1,Understanding,1.56E+12,56,2
P102,1,M,1,Understanding,1.56E+12,381,2
P102,1,M,1,Editing,1.56E+12,1168,2
P102,1,M,1,Understanding,1.56E+12,232,2
P102,1,M,1,Editing,1.56E+12,1111,2
P102,1,M,1,Understanding,1.56E+12,2582,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,146,2
P102,1,M,1,Understanding,1.56E+12,662,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,611,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,5,2
P102,1,M,1,Understanding,1.56E+12,139,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,4,2
P102,1,M,1,Understanding,1.56E+12,243,2
P102,1,M,1,Understanding,1.56E+12,379,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,4,2
P102,1,M,1,Understanding,1.56E+12,1584,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,74,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,3,2
P102,1,M,1,Understanding,1.56E+12,162,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,326,2
P102,1,M,1,Understanding,1.56E+12,1265,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,5767,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1626,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,126,2
P102,1,M,1,Understanding,1.56E+12,378,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,452,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,5,2
P102,1,M,1,Understanding,1.56E+12,137,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,10,2
P102,1,M,1,Understanding,1.56E+12,136,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,4,2
P102,1,M,1,Understanding,1.56E+12,234,2
P102,1,M,1,Understanding,1.56E+12,170,2
P102,1,M,1,Editing,1.56E+12,1070,2
P102,1,M,1,Understanding,1.56E+12,3,2
P102,1,M,1,Understanding,1.56E+12,581,2
P102,1,M,1,Editing,1.56E+12,128,2
P102,1,M,1,Understanding,1.56E+12,74,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2,2
P102,1,M,1,Understanding,1.56E+12,307,2
P102,1,M,1,Understanding,1.56E+12,151,2
P102,1,M,1,Understanding,1.56E+12,656,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,3,2
P102,1,M,1,Understanding,1.56E+12,116,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,5,2
P102,1,M,1,Understanding,1.56E+12,101,2
P102,1,M,1,Editing,1.56E+12,998,2
P102,1,M,1,Understanding,1.56E+12,3,2
P102,1,M,1,Understanding,1.56E+12,183,2
P102,1,M,1,Editing,1.56E+12,124,2
P102,1,M,1,Understanding,1.56E+12,58,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,3,2
P102,1,M,1,Understanding,1.56E+12,425,2
P102,1,M,1,Understanding,1.56E+12,1424,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,7041,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,369,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2035,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2701,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1625,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,384,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,160,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,128,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,137,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,119,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,136,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2915,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,698,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1155,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,415,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,185,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1216,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,400,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,474,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,629,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,7176,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2973,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,774,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,721,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,710,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,10783,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,5655,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,620,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,6,2
P102,1,M,1,Understanding,1.56E+12,139,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,4,2
P102,1,M,1,Understanding,1.56E+12,91,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,5,2
P102,1,M,1,Understanding,1.56E+12,593,2
P102,1,M,1,Editing,1.56E+12,2217,2
P102,1,M,1,Understanding,1.56E+12,1717,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,523,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,3,2
P102,1,M,1,Understanding,1.56E+12,207,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,5,2
P102,1,M,1,Understanding,1.56E+12,312,2
P102,1,M,1,Editing,1.56E+12,1560,2
P102,1,M,1,Understanding,1.56E+12,289,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,6,2
P102,1,M,1,Understanding,1.56E+12,123,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,5,2
P102,1,M,1,Understanding,1.56E+12,377,2
P102,1,M,1,Understanding,1.56E+12,584,2
P102,1,M,1,Editing,1.56E+12,1688,2
P102,1,M,1,Understanding,1.56E+12,188,2
P102,1,M,1,Understanding,1.56E+12,3,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,5,2
P102,1,M,1,Editing,1.56E+12,765,2
P102,1,M,1,Understanding,1.56E+12,2310,2
P102,1,M,1,Understanding,1.56E+12,652,2
P102,1,M,1,Editing,1.56E+12,2301,2
P102,1,M,1,Understanding,1.56E+12,2022,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,175,2
P102,1,M,1,Understanding,1.56E+12,465,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,483,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,10,2
P102,1,M,1,Understanding,1.56E+12,118,2
P102,1,M,1,Editing,1.56E+12,1031,2
P102,1,M,1,Understanding,1.56E+12,2,2
P102,1,M,1,Understanding,1.56E+12,182,2
P102,1,M,1,Editing,1.56E+12,121,2
P102,1,M,1,Understanding,1.56E+12,63,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,3,2
P102,1,M,1,Understanding,1.56E+12,200,2
P102,1,M,1,Understanding,1.56E+12,1244,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,4903,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2224,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,171,2
P102,1,M,1,Understanding,1.56E+12,389,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,569,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,612,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,4,2
P102,1,M,1,Understanding,1.56E+12,156,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,4,2
P102,1,M,1,Understanding,1.56E+12,368,2
P102,1,M,1,Understanding,1.56E+12,361,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2,2
P102,1,M,1,Understanding,1.56E+12,142,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,3,2
P102,1,M,1,Understanding,1.56E+12,821,2
P102,1,M,1,Editing,1.56E+12,128,2
P102,1,M,1,Understanding,1.56E+12,48,2
P102,1,M,1,Editing,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,3,2
P102,1,M,1,Understanding,1.56E+12,448,2
P102,1,M,1,Understanding,1.56E+12,1262,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,5650,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1163,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2622,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1026,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,4546,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1160,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,382,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1172,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,864,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,391,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,14527,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1299,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2222,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,10343,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2850,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,224,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,599,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,593,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,906,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1565,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2530,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,5763,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,6881,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2309,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,6119,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,10955,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,385,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2051,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1567,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1112,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,352,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,408,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,4299,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,3849,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,10287,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,3276,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,343,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1746,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,271,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,306,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,601,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,688,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1429,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,195,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1463,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,3680,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,56,2
P102,1,M,1,Inspection,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1180,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,2291,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1270,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,699,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,665,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,372,2
P102,1,M,1,Navigation,1.56E+12,1,2
P102,1,M,1,Understanding,1.56E+12,1012,2
